year,cat_num,entries,cat_name,gold_beer,gold_brewery,gold_city,gold_state,silver_beer,silver_brewery,silver_city,silver_state,bronze_beer,bronze_brewery,bronze_city,bronze_state
2006,30.0,12.0,German-Style Strong Bock,Autumnal Fire,Capital Brewery,Middleton,WI,Eisphyre,Capital Brewery,Middleton,WI,Procrastinator,Back Street Brewery,Vista,CA
2006,58.0,71.0,Robust Porter,Goddess Porter,Big Time Brewery,Seattle,WA,Pacemaker Porter,Flyers Restaurant and Brewery,Oak Harbor,WA,Total Eclipse Black Ale,Hoppy Brewing,Sacramento,CA
2006,63.0,18.0,Sweet Stout,Udder Goodness,Rock Bottom,Phoenix,AZ,Steel Toe Stout,Ska Brewing,Durango,CO,The Duck-Rabbit Milk Stout,The Duck-Rabbit Craft Brewery,Farmville,NC
2006,29.0,33.0,Bock,Maibock,Blind Tiger Brewery,Topeka,KS,Tröegenator Double Bock,Tröegs Brewing Co.,Harrisburg,PA,Fornicator Maibock,Piece Brewery,Chicago,IL
2006,68.0,30.0,Other Strong Ale or Lager,Winter Wheatwine,Rubicon Brewing Co.,Sacramento,CA,Dragonstooth Stout,Elysian Brewery,Seattle,WA,Pit Bull High Gravity Ice Malt Liquor,Pig’s Eye Brewing Co.,St. Paul,MN
2006,32.0,41.0,Golden or Blonde Ale,Kiwanda Cream Ale,Pelican Pub,Pacific City,OR,Korruption Kölsch,Bottoms Up Brewing,Pinedale,WY,Aud Blonde,Russian River Brewing,Santa Rosa,CA
2006,21.0,27.0,American-Style Lager,Pabst Blue Ribbon,Pabst Brewing,Woodridge,IL,Miller High Life,Miller Brewing,Milwaukee,WI,Blatz,Pabst Brewing,Woodridge,IL
2006,40.0,57.0,Imperial or Double India Pale Ale,Pliny the Elder,Russian River Brewing,Santa Rosa,CA,Poor Man’s IPA,Pizza Port,Carlsbad,CA,Left Coast Hop Juice,Oggi’s Pizza & Brewing Co.,San Clemente,CA
2006,4.0,46.0,Fruit and Vegetable Beer,Belgian Red,New Glarus Brewing,New Glarus,WI,Blue Moon Chardonnay Blonde,Blue Moon Brewing Co.,Golden,CO,Patty’s Chile Beer,Wynkoop Brewing,Denver,CO
2006,54.0,14.0,Belgian- and French-Style Ale,Le Fleur Misseur,New Belgium Brewing,Fort Collins,CO,Dim Wit,BJ's Restaurant & Brewery,Chandler,AZ,Belgian Double White Ale,Southampton Publick House,Southampton,NY
2006,61.0,19.0,Foreign (Export)-Style Stout,Tsunami Stout,Pelican Pub,Pacific City,OR,Black Bear XX Stout,Alameda Brewhouse,Portland,OR,San Quentin’s Breakout Stout,Marin Brewing,Larkspur,CA
2006,27.0,13.0,American-Style Dark Lager,Leinenkugel’s Creamy Dark,Jacob Leinenkugel Brewing,Chippewa Falls,WI,Freidafest,Humperdinks Big Horn Brewing,Dallas,TX,Ziegenbock,Anheuser-Busch,St. Louis,MO
2006,36.0,26.0,English-Style India Pale Ale,India Pale Ale,Carolina Brewery,Chapel Hill,NC,Beech Street Bitter,Pizza Port,Carlsbad,CA,Triumph Bengal Gold I.P.A.,Triumph Brewing,New Hope,PA
2006,6.0,28.0,Coffee Flavored Beer,Fuel,Capitol City Brewing,Arlington,VA,Black Majic Java Stout,Barley Island Brewing Co.,Noblesville,IN,Arctic Rhino Coffee Porter,Midnight Sun Brewing Co.,Anchorage,AK
2006,69.0,55.0,Barley Wine-Style Ale,Old Ruffian Barley Wine,Great Divide Brewing,Denver,CO,Stormwatcher’s Winterfest,Pelican Pub,Pacific City,OR,Arctic Devil Barley Wine,Midnight Sun Brewing Co.,Anchorage,AK
2006,56.0,56.0,Belgian-Style Abbey Ale,Tripel Ale,Allagash Brewing Co.,Portland,ME,Adirondack Abbey Ale,Great Adirondack Brewing Co.,Lake Placid,NY,Bishop’s Tipple Tripel,Main Street Brewery,Corona,CA
2006,5.0,64.0,Herb and Spice Beer,The Wind Cried Mari,Cambridge Brewing,Cambridge,MA,Leinenkugel’s Sunset Wheat,Jacob Leinenkugel Brewing,Chippewa Falls,WI,Fred Miller’s Classic Chocolate Lager,Miller Brewing,Milwaukee,WI
2006,59.0,29.0,Brown Porter,Molly Titanic,Rock Bottom,Denver,CO,St. Charles Porter,Blackstone Brewing,Nashville,TN,Peter Brown Tribute Ale,Bear Republic Brewing,Healdsburg,CA
2006,52.0,36.0,Belgian-Style White (or Wit) / Belgian Style Wheatwine,,,,,Wits End,Great American Restaurants,Centreville,VA,35th Anniversary Ale,Bull & Bush Brewery,Denver,CO
2006,22.0,19.0,American-Style Specialty Lager,Mickey’s Malt Liquor,Miller Brewing,Milwaukee,WI,Icehouse,Miller Brewing,Milwaukee,WI,HG 800,Miller Brewing,Milwaukee,WI
2006,20.0,29.0,American-Style Light Lager,Old Milwaukee Light,Pabst Brewing,Woodridge,IL,Milwaukee’s Best Light,Miller Brewing,Milwaukee,WI,Southpaw Light,Miller Brewing,Milwaukee,WI
2006,67.0,34.0,Old Ale or Strong Ale,Vintage Ale,The Great Dane Pub,Madison,WI,Tripel Exultation,Eel River Brewing,Fortuna,CA,Curmudgeons Nip,Odell Brewing,Fort Collins,CO
2006,1.0,24.0,American Cream Ale or Lager,Red Dog,Miller Brewing,Milwaukee,WI,Lone Star,Pabst Brewing,Woodridge,IL,Henry Weinhard Private Reserve,Miller Brewing,Milwaukee,WI
2006,10.0,37.0,Experimental Beer,New Grist,Lakefront Brewery,Milwaukee,WI,Angry Mike’s Stoudt Creek,Flossmoor Station,Flossmoor,IL,Samuel Adams Utopias 2003,The Boston Beer Co.,Boston,MA
2006,23.0,20.0,Vienna-Style Lager,,,,,Balto Marz Hon,Clipper City Brewing,Baltimore,MD,Schild brau Amber,Millstream Brewing,Amana,IA
2006,53.0,44.0,French- and Belgian-Style Saison,Organic Farmhouse Ale,Bison Brewing Co.,Berkeley,CA,Saison,Capitol City Brewing,Arlington,VA,Hennepin Farmhouse Saison,Brewery Ommegang,Cooperstown,NY
2006,60.0,21.0,Classic Irish-Style Dry Stout,Maxwell’s Stout,Basil T’s Brewery & Italian Grill,Red Bank,NJ,Slapshot Stout,RAM Restaurant,Seattle,WA,Irish Stout,Schooner’s Grille & Brewery,Antioch,CA
2006,2.0,23.0,American-Style Wheat Beer,Pyramid Crystal Weizen,Pyramid Breweries,Seattle,WA,William Jones Wheat Beer,El Toro Brewing Co.,Morgan Hill,CA,Shiner Dunkelweizen,The Spoetzl Brewery,Shiner,TX
2006,48.0,45.0,American-Style Brown Ale,Doryman’s Dark Ale,Pelican Pub,Pacific City,OR,Great American Brown,Pizza Port,Carlsbad,CA,Bear Tooth Ale,Moose’s Tooth Brewing Co.,Anchorage,AK
2006,9.0,26.0,Specialty Honey Beer,Blue Moon Honeymoon,Blue Moon Brewing Co.,Golden,CO,Ray’s Honey Rye,Boscos,Memphis,TN,Hummingbird Ale,Mountain Sun Pub,Boulder,CO
2006,37.0,83.0,American-Style Pale Ale,Tumble Off Pale Ale,Barley Brothers Brewery,Baker City,OR,Brewmasters’ Pale,Widmer Brothers Brewing,Portland,OR,XP Pale Ale,Bear Republic Brewing,Healdsburg,CA
2006,43.0,33.0,Bitter,Raccoon Red,Rock Bottom,Bethesda,MD,Alaskan Pale,Alaskan Brewing,Juneau,AK,Cutthroat Pale Ale,Uinta Brewing,Salt Lake City,UT
2006,7.0,16.0,Specialty Beer,Smokin’ Mesquite Ale,Humperdinks Big Horn Brewing,Dallas,TX,Pullman Brown Ale,Flossmoor Station,Flossmoor,IL,Maple Nut Brown Ale,Tommyknocker Brewery,Idaho Springs,CO
2006,47.0,44.0,English-Style Brown Ale,Dawn Patrol Dark,Pizza Port,San Clemente,CA,Old Town Brown,Natty Greene’s Brewing Co.,Greensboro,NC,Balboa Brown,Newport Beach Brewing,Newport Beach,CA
2006,34.0,25.0,English-Style Summer Ale,312 Urban Wheat Ale,Goose Island Beer Co.,Chicago,IL,Sandbagger Gold,Montana Brewing,Billings,MT,True Blonde Ale,Ska Brewing,Durango,CO
2006,50.0,50.0,South German-Style Hefeweizen,Mueller Hefeweizen,Springfield Brewing,Springfield,MO,Wapiti Wheat,Wolf Pack Brewing,West Yellowstone,MT,In-Heat Wheat Hefeweizen,Flying Dog Brewery,Denver,CO
2006,12.0,58.0,Wood- and Barrel-Aged Strong Beer,Bourbon Cherry Stout,Central Waters Brewing Co.,Junction City,WI,Full Sail Black Gold Imperial Stout,Full Sail Brewing,Portland,OR,Wooden Hell,Flossmoor Station,Flossmoor,IL
2006,31.0,8.0,Baltic-Style Porter,,,,,Raven,McKenzie Brew House,Glen Mills,PA,Neptune’s Nemesis,Rocky River Brewing,Rocky River,OH
2006,3.0,37.0,American-Style Hefeweizen,Hefeweizen,Widmer Brothers Brewing,Portland,OR,American Wheat,Opa-Opa Brewing Co.,Southampton,MA,Mueller Unfiltered Wheat,Springfield Brewing,Springfield,MO
2006,14.0,18.0,Cellar or Unfiltered Beer,Kellerbier,Herkimer Pub and Brewery,Minneapolis,MN,U.C.I.P.A.,Steelhead Brewery,Irvine,CA,Wild West Fest,Great American Restaurants,Centreville,VA
2006,41.0,62.0,American-Style Amber / Red Ale,Anniversary Ale,Amherst Brewing,Amherst,MA,Amber Waves Ale,Capitol City Brewing,Arlington,VA,Sharkbite Red Ale,Port Brewing Co.,San Marcos,CA
2006,38.0,66.0,American-Style Strong Pale Ale,Big Fish,BJ's Restaurant & Brewery,Chandler,AZ,Racer,Bear Republic Brewing,Healdsburg,CA,Hop Knot,Four Peaks Brewing,Tempe,AZ
2006,28.0,21.0,German-Style Schwarzbier,Black Wolf Schwarzbier,Flossmoor Station,Flossmoor,IL,Schwarzbier,Rock Bottom,King of Prussia,PA,Iron Horse Lager,Great American Restaurants,Centreville,VA
2006,35.0,25.0,Classic English-Style Pale Ale,5 Barrel Pale Ale,Odell Brewing,Fort Collins,CO,Mac’s Ale,Pyramid Breweries,Seattle,WA,Denver Pale Ale,Great Divide Brewing,Denver,CO
2006,64.0,37.0,Oatmeal Stout,Oatmeal Stout,Schooner’s Grille & Brewery,Antioch,CA,Seabright Oatmeal Stout,Seabright Brewery,Santa Cruz,CA,Lasto’s Oatmeal Stout,BJ's Restaurant & Brewery,Portland,OR
2006,65.0,35.0,Imperial Stout,Russian Imperial Stout,Iron Hill Brewery,Media,PA,TAPS Imperial Russian Stout,TAPS Fish House & Brewery,Brea,CA,Siberian Night,Thirsty Dog Brewing,Independence,OH
2006,46.0,32.0,Irish-Style Red Ale,TAPS Irish Red,TAPS Fish House & Brewery,Brea,CA,Red Rocks Red,Rock Bottom,Westminster,CO,St. James Red Ale,Walnut Brewery,Boulder,CO
2006,39.0,94.0,American-Style India Pale Ale,HopHead Imperial IPA,Bend Brewing,Bend,OR,Apex Ale,Bear Republic Brewing,Healdsburg,CA,Taildragger IPA,RAM Restaurant,Boise,ID
2006,17.0,33.0,Bohemian-Style Pilsener,Schtolen Pils,SandLot Brewery at Coors Field,Denver,CO,La Plata Pils,Carver Brewing,Durango,CO,Papa’s Pilsner,75th Street Brewery,Lawrence,KS
2006,42.0,24.0,Imperial or Double Red Ale,Organic Deranger,Laurelwood Brewing,Portland,OR,Shark Attack,Pizza Port,Solana Beach,CA,Rock Opera Imperial IPA,Vino's Pizza Pub,Little Rock,AR
2006,45.0,20.0,Scottish-Style Ale,Laughing Lab Scottish Ale,Bristol Brewing,Colorado Springs,CO,MacPelican’s Scottish Style Ale,Pelican Pub,Pacific City,OR,Kiltlifter Scottish Ale,Pug Ryan's Brewery,Dillon,CO
2006,49.0,26.0,German-Style Brown Ale / Düsseldorf-Style Alt Biersch,Otis Alt,Elk Grove Brewery,Elk Grove,CA,“Alt 45”,The Cambridge House,Granby,CT,Terrapin Alt,Rock Bottom,Bethesda,MD
2006,66.0,25.0,Strong Scotch Ale,Kilt Sniffer Strong Scotch Ale,Big Dog’s Brewing Co.,Las Vegas,NV,Highland Scotch Reserve,Boundary Bay Brewery,Bellingham,WA,Rambeaux,RAM Restaurant,Seattle,WA
2006,16.0,40.0,German-Style Pilsener,Organic Pilsner,Butte Creek Brewing Co.,Chico,CA,Eagle Pride Pilsener,Elk Grove Brewery,Elk Grove,CA,Dog Day’s Pils,Big Buck Brewery and Steakhouse,Auburn Hills,MI
2006,19.0,23.0,European-Style Pilsener,Gold Mt. Pilsner,Silver City Brewery,Silverdale,WA,Schell Pilsner,August Schell Brewing,New Ulm,MN,Widmer Export Lager,Widmer Brothers Brewing,Portland,OR
2006,51.0,34.0,German-Style Wheat Ale,Gordon Biersch Weizenbock,Gordon Biersch Brewery,Chattanooga,TN,Boscos Hefeweizen,Boscos,Memphis,TN,Berliner Weiss,Bethlehem Brew Works,Bethlehem,PA
2006,18.0,32.0,Munich-Style Helles,Sunfest Lager,Ham’s Restaurant & Brewhouse,Greenville,NC,6X Golden Lager,C.B. & Potts,Fort Collins,CO,Gordon Biersch Golden Export,Gordon Biersch Brewery,Chattanooga,TN
2006,57.0,45.0,Belgian-Style Strong Specialty Ale,Golden Armor,C.B. & Potts,Englewood,CO,Interlude,Allagash Brewing Co.,Portland,ME,Reve II,Redrock Brewery,Salt Lake City,UT
2007,29.0,58.0,German Style Märzen,Victory Festbier,Victory Brewing Co.,Downingtown,PA,Stewart’s Oktoberfest,Stewart’s Brewing Co.,Bear,DE,Michelob Marzen,Anheuser-Busch,St. Louis,MO
2007,22.0,33.0,Bohemian-Style Pilsener,Gordon Biersch Czech Lager,Gordon Biersch Brewery,Chattanooga,TN,Pallavicini Pilsner,Pug Ryan's Brewery,Dillon,CO,Detroit Lager,The Beer Co.,Detroit,MI
2007,10.0,14.0,Other Low Strength Ale or Lager,Half Wit,BJ's Restaurant & Brewery,Reno/Chandler/Huntington Beach,NV/AZ/CA,Firestone Extra Pale,Firestone Walker,Paso Robles,CA,Firestone Lager (Mini-Hell),Firestone Walker,Paso Robles,CA
2007,31.0,18.0,European Style Dark/Münchner Dunkel,Dunkelstilsken,CB & Pott’s Restaurant & Brewery (Highlands Ranch),Highlands Ranch,CO,Capital Munich Dark,Capital Brewery,Middleton,WI,Munich Dunkel,RedRock Brewing Co.,Salt Lake City,UT
2007,58.0,35.0,French- and Belgian-Style Saison,Saison Vautour,McKenzie Brew House,Malvern,PA,Liquid Sun 1087,Rock Bottom,Scottsdale,AZ,Southampton Saison,Southampton Publick House,Southampton,NY
2007,54.0,32.0,German Style Brown Ale/Düsseldorf Style,Alt,Herkimer Pub and Brewery,Minneapolis,MN,1065 Firechief Ale,Rock Bottom,Bethesda,MD,Gordon Biersch Alt,Gordon Biersch Brewery,Chattanooga,TN
2007,16.0,21.0,Wood- and Barrel-Aged Sour Beer,Cuvee de Tomme,Port Brewing & The Lost Abbey,San Marcos,CA,Temptation,Russian River Brewing,Santa Rosa,CA,Barrel-Aged Cherry,BJ's Restaurant & Brewery,Reno/Chandler/Huntington Beach,NV/AZ/CA
2007,15.0,72.0,Wood- and Barrel-Aged Strong Beer,Bourbon Wheatmiser,Goose Island Beer Co.,Chicago,IL,Bourbon Barrel Anniversary Ale,Olde Peninsula Brewpub & Restaurant,Kalamazoo,MI,Relapse,Newport Beach Brewing,Newport Beach,CA
2007,62.0,58.0,Belgian Style Strong Specialty Ale,Celis Grand Cru,Michigan Brewing,Webberville,MI,RedRock Reve,RedRock Brewing Co.,Salt Lake City,UT,Batch 8000,Bell’s Brewery,Galesburg,MI
2007,47.0,38.0,Imperial or Double Red Ale,Organic Deranger,Laurelwood Brewing,Portland,OR,Hog Heaven,Avery Brewing,Boulder,CO,Extra Special Red,Odell Brewing,Fort Collins,CO
2007,27.0,16.0,American-Style Specialty Lager,Icehouse,Miller Brewing,Milwaukee,WI,Mickey’s Ice,Miller Brewing,Milwaukee,WI,Mickey’s Malt Liquor,Miller Brewing,Milwaukee,WI
2007,49.0,38.0,Extra Special Bitter or Strong Bitter,The Wise ESB,Elysian Brewery,Seattle,WA,O’Brien’s Harvest,Hale's Ales,Seattle,WA,Big Sea ESB,Free State Brewing Co.,Lawrence,KS
2007,33.0,23.0,German Style Schwarzbier,Gordon Biersch Schwarzbier,Gordon Biersch Brewery,Chattanooga,TN,RedRock Black Bier,RedRock Brewing Co.,Salt Lake City,UT,,,,
2007,28.0,37.0,Vienna-Style Lager,Balto Märzhon,Clipper City Brewing,Baltimore,MD,Dos Rios,Glenwood Canyon Brewing,Glenwood Springs,CO,Stoudts Ofest,Stoudts Brewing Co.,Adamstown,PA
2007,44.0,120.0,American-Style India Pale Ale,IPA,Odell Brewing,Fort Collins,CO,Blind Pig IPA,Russian River Brewing,Santa Rosa,CA,El Camino IPA,Mission Brewery,San Diego,CA
2007,56.0,35.0,German-Style Wheat Ale,Boscos Hefeweizen,Boscos Brewing,Memphis,TN,Dark ‘n’ Curvy,Piece Brewery,Chicago,IL,Gordon Biersch Hefeweizen,Gordon Biersch Brewery,Chattanooga,TN
2007,38.0,45.0,German Style Kölsch/Köln Style Kölsch,Saint Arnold Fancy Lawnmower Beer,Saint Arnold Brewing,Houston,TX,Colorado Kölsch,Steamworks Brewing,Durango/Bayfield,CO,Gordon Biersch SummerFest,Gordon Biersch Brewery,Chattanooga,TN
2007,14.0,26.0,Wood- and Barrel-Aged Beer,Oak Whiskey Red,Twisted Pine Brewing Co.,Boulder,CO,Kentucky Bourbon Barrel Ale,Alltech’s Lexington Brewing Co.,Lexington,KY,Buffalo Bock,RAM Restaurant & Brewery,Indianapolis,IN
2007,57.0,47.0,Belgian-Style White (or Wit)/Belgian-,Nit Wit,BJ's Restaurant & Brewery,Reno/Chandler/Huntington Beach,NV/AZ/CA,John’s Generations White Ale,Millstream Brewing,Amana,IA,Mothership Wit Organic Wheat Beer,New Belgium Brewing,Fort Collins,CO
2007,40.0,32.0,Classic English-Style Pale Ale,Pale Ale,Diamond Bear Brewing Co.,Little Rock,AR,DBA (Double Barrel Ale),Firestone Walker,Paso Robles,CA,Summit Extra Pale Ale,Summit Brewing,St. Paul,MN
2007,61.0,55.0,Belgian Style Abbey Ale,Triple Dipsea Belgian-Style Ale,Marin Brewing,Larkspur,CA,Green Flash Trippel,Green Flash Brewing Co.,Vista,CA,Four,Allagash Brewing Co.,Portland,ME
2007,4.0,94.0,Fruit Beer or Vegetable Beer,Leinenkugel’s Berry Weiss,Jacob Leinenkugel Brewing,Chippewa Falls,WI,The Great Pumpkin,Elysian Brewery,Seattle,WA,Raspberry Tart,New Glarus Brewing,New Glarus,WI
2007,6.0,36.0,Coffee Flavored Beer,Coffee Bender,Surly Brewing Co.,Brooklyn Center,MN,Java Porter,Blind Tiger Brewery,Topeka,KS,Pipeline Porter,Kona Brewing,Kailua-Kona,HI
2007,68.0,18.0,Sweet Stout,,,,,Double Cream Stout,Bell’s Brewery,Galesburg,MI,Milkman Stout,Capitol City Brewing,Arlington,VA
2007,13.0,12.0,American-Style Sour Ale or German-Style,Cuvee de Castleton,Captain Lawrence Brewing,Pleasantville,NY,Skull & Bones Cuvee,Bristol Brewing,Colorado Springs,CO,Le Terroir,New Belgium Brewing,Fort Collins,CO
2007,74.0,9.0,American-Style Wheat Wine Ale,Star Brew Triple Wheat,Marin Brewing,Larkspur,CA,Wheat Wine,Portsmouth Brewery,Portsmouth,NH,Wheatmiser,Goose Island Beer Co.,Chicago,IL
2007,24.0,18.0,Dortmunder/European Style Export or German-Style Oktoberfest/Wiesen (Meadow),Move Back,SandLot Brewery at Coors Field,Denver,CO,Green Side Up,SandLot Brewery at Coors Field,Denver,CO,Widmer Export Lager,Widmer Brothers Brewing,Portland,OR
2007,43.0,91.0,American-Style Strong Pale Ale,Nectar Pale,Firestone Walker,Paso Robles,CA,Hop Bomb IPA,Rock Bottom,Bellevue,WA,Bent Nail IPA,Red Lodge Ales,Red Lodge,MT
2007,34.0,23.0,Bock,Troegenator,Tröegs Brewing Co.,Harrisburg,PA,Gruffmeister 8 Maibock,Foothills Brewing,Winston-Salem,NC,Butthead Bock,Tommyknocker Brewery,Idaho Springs,CO
2007,59.0,24.0,Belgian and French-Style Ale,Tiburon Blonde,Marin Brewing,Larkspur,CA,Southampton Double White Ale,Southampton Publick House,Southampton,NY,Domaine DuPage,Two Brothers Brewing Co.,Warrenville,IL
2007,53.0,45.0,American-Style Brown Ale,Doryman’s Dark Ale,Pelican Pub,Pacific City,OR,RedRock Nut Brown Ale,RedRock Brewing Co.,Salt Lake City,UT,Bitch Creek ESB,Grand Teton Brewing,Victor,ID
2007,51.0,25.0,Irish-Style Red Ale,Red Rocks Red,Rock Bottom,Westminster,CO,Crimson Phog,23rd Street Brewery,Lawrence,KS,Enchanted Rock Red Ale,Fredericksburg Brewing,Fredericksburg,TX
2007,64.0,62.0,Robust Porter,Pt. Reyes Porter,Marin Brewing,Larkspur,CA,Edmund Fitzgerald Porter,Great Lakes Brewing,Cleveland,OH,Planet Porter,Boulder Beer Co.,Boulder,CO
2007,19.0,25.0,Smoke Beer,Smokey the Beer,Blind Tiger Brewery,Topeka,KS,Alaskan Smoked Porter 2006,Alaskan Brewing,Juneau,AK,Smokin Willie Porter,Moose’s Tooth Brewing Co.,Anchorage,AK
2007,65.0,24.0,Classic Irish-Style Dry Stout,Moylan’s Irish Dry Stout,Moylan's Brewery,Novato,CA,,,,,Blarney Sisters Dry Irish Stout,Third Street Ale Works,Santa Rosa,CA
2007,41.0,38.0,English-Style India Pale Ale,Squatters IPA,Utah Brewers,Salt Lake City,UT,India Pale Ale,Goose Island Beer Co.,Chicago,IL,Beech Street Bitter,Pizza Port,Carlsbad,CA
2007,46.0,66.0,American-Style Amber/Red Ale,Stone Levitation Ale,Stone Brewing,Escondido,CA,Hop Head Red,Green Flash Brewing Co.,Vista,CA,McCarthy Red,Emmett’s Tavern & Brewing Co.,West Dundee,IL
2007,52.0,49.0,English Style Dark Mild Ale or English-,Lil’ Pip’s Mild Ale,Hoppers Grill & Brewery,Midvale,UT,Nut Brown Ale,Blackstone Brewing,Nashville,TN,1069 Brown Bear Brown,Rock Bottom,Campbell,CA
2007,12.0,8.0,Gluten-Free Beer,RedBridge,Anheuser-Busch,St. Louis,MO,New Grist,Lakefront Brewery,Milwaukee,WI,Shakparo Ale,Sprecher Brewing,Glendale,WI
2007,23.0,34.0,Munich-Style Helles,El Amigo Light,Mission Brewery,San Diego,CA,Gorch Foch,Three Floyds Brewing Co.,Munster,IN,What in the Helles?,Steamworks Brewing,Durango/Bayfield,CO
2007,32.0,12.0,American-Style Dark Lager,Roadrunner Red Lager,Thunder Canyon Brewery,Tucson,AZ,Henry Weinhard’s Classic Dark,Miller Brewing,Milwaukee,WI,Elevator Dark Horse,Elevator Brewing,Columbus,OH
2007,7.0,17.0,Specialty Beer,Judgment Day,Port Brewing & The Lost Abbey,San Marcos,CA,Maui Gold Summer Ale,Maui Brewing,Lahaina,HI,Doble Diablo,Thunder Canyon Brewery,Tucson,AZ
2007,3.0,46.0,American-Style Hefeweizen,Whitetail Wheat,Montana Brewing,Billings,MT,Easy Street Wheat,Odell Brewing,Fort Collins,CO,American Hefeweizen,Gella's Diner,Hays,KS
2007,42.0,68.0,American-Style Pale Ale,Firestone Pale 31,Firestone Walker,Paso Robles,CA,Piranha Pale Ale,BJ's Restaurant & Brewery,Roseville/Portland/Huntington Beach,CA/OR/CA,Full Frontal Pale Ale,Piece Brewery,Chicago,IL
2007,55.0,60.0,South German-Style Hefeweizen,Hefeweizen,Beaver Street Brewery,Flagstaff,AZ,Stoudts Weizen,Stoudts Brewing Co.,Adamstown,PA,Top Heavy Hefeweizen,Piece Brewery,Chicago,IL
2007,2.0,19.0,American-Style Wheat Beer,Pyramid Crystal Weizen,Pyramid Breweries,Seattle,OR,Brewmaster Reserve,Widmer Brothers Brewing,Portland,OR,Honey Weiss,Diamond Bear Brewing Co.,Little Rock,AR
2007,63.0,23.0,Brown Porter,Pioneer Porter,Fredericksburg Brewing,Fredericksburg,TX,Prospector Porter,Tommyknocker Brewery,Idaho Springs,CO,St. Charles Porter,Blackstone Brewing,Nashville,TN
2007,71.0,28.0,Strong Scotch Ale,MacPelican’s Wee Heavy Strong Scotch Ale,Pelican Pub,Pacific City,OR,Scotty Karate Scotch Ale,Dark Horse Brewing Co.,Marshall,MI,McKenzie Wee Heavy,McKenzie Brew House,Malvern,PA
2007,20.0,10.0,International-Style Pilsener,4K Pils,Deschutes Brewery,Bend,OR,Southside Pils,Gordon Biersch Brewery,Chattanooga,TN,Pig’s Eye Pilsner Beer,Pig’s Eye Brewing Co.,Woodbury,MN
2007,26.0,33.0,American-Style Lager,Hamm’s,Miller Brewing,Milwaukee,WI,Miller Genuine Draft,Miller Brewing,Milwaukee,WI,McHenry Lager,Clipper City Brewing,Baltimore,MA
2007,70.0,44.0,Imperial Stout,Abyss,Deschutes Brewery,Bend,OR,TAPS Imperial Stout,TAPS Fish House & Brewery,Brea,CA,Russian Imperial Stout,Rogue Ales,Newport,OR
2007,37.0,48.0,Golden or Blonde Ale,Red Brick Blonde,Atlanta Brewing Co.,Atlanta,GA,Kiwanda Cream Ale,Pelican Pub,Pacific City,OR,Mississippi Blonde,Bent River Brewing Co.,Moline,IL
2007,50.0,26.0,Scottish-Style Ale,1065 Brown Bear Brown,Rock Bottom,Bethesda,MD,Laughing Lab Scottish Ale,Bristol Brewing,Colorado Springs,CO,Commando Scottish Ale,Pizza Port,Solana Beach,CA
2007,48.0,43.0,Bitter or Pale Mild Ale,Pub Bitter,Deschutes Brewery,Bend,OR,Squatters Organic Amber Ale,Utah Brewers,Salt Lake City,UT,Snake River Pale Ale,Snake River Brewing,Jackson,WY
2007,1.0,24.0,American-Style Cream Ale or Lager,Lone Star,Pabst Brewing,Woodridge,IL,Old Style,Pabst Brewing,Woodridge,IL,TAPS Cream Ale,TAPS Fish House & Brewery,Brea,CA
2007,45.0,72.0,Imperial or Double India Pale Ale,Hopsickle,Moylan's Brewery,Novato,CA,Moylander,Moylan's Brewery,Novato,CA,Double Trouble Imperial IPA,21st Amendment,San Francisco,CA
